phase,mode,condition,case_id,repeat,terminal,terminal_status,final_answer_accuracy,jurisdiction_ok,rate_ok,exemption_ok,reverse_charge_ok,liable_party_ok,vat_or_reason_ok,trace_consistent,earliest_failing_subtask,earliest_error_ties,prompt_tokens,completion_tokens,total_tokens,tool_calls,retries,dollars,latency_ms,injection_mode,injection_tau,injection_fired,substitution_success,record_substituted,step_CLS_ok,step_CLS_status,step_JUR_ok,step_JUR_status,step_RAT_ok,step_RAT_status,step_EXM_ok,step_EXM_status,step_RCH_ok,step_RCH_status
1,none,C3,eval_013,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11351,1657,13008,5,0,0.019636,15953.466537001077,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C3,eval_013,2,False,ok,True,True,True,True,True,True,True,True,,,9499,1711,11210,8,0,0.018054,15512.433451993275,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_013,3,False,ok,True,True,True,True,True,True,True,True,,,11287,1526,12813,5,0,0.018917,14701.92369200231,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_013,4,False,ok,True,True,True,True,True,True,True,True,,,9260,1641,10901,6,0,0.017465,14882.677230008994,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_014,0,False,ok,True,True,True,True,True,True,True,True,,,9339,1555,10894,6,0,0.017114,14959.2111689999,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_014,1,False,ok,True,True,True,True,True,True,True,True,,,9242,1523,10765,5,0,0.016857,19801.982981996844,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_014,2,False,ok,True,True,True,True,True,True,True,True,,,9224,1599,10823,5,0,0.017219,20706.066765997093,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_014,3,False,ok,True,True,True,True,True,True,True,True,,,11335,1516,12851,5,0,0.018915,14917.651502997614,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_014,4,False,ok,True,True,True,True,True,True,True,True,,,9227,1502,10729,5,0,0.016737,16209.514387999661,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_015,0,False,ok,True,True,True,True,True,True,True,True,,,11358,1563,12921,5,0,0.019173,17417.940330007696,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_015,1,False,ok,True,True,True,True,True,True,True,True,,,11192,1490,12682,4,0,0.018642,15526.689742007875,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_015,2,False,ok,True,True,True,True,True,True,True,True,,,11292,1616,12908,5,0,0.019372,18246.87477199768,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_015,3,False,ok,True,True,True,True,True,True,True,True,,,11556,1677,13233,6,0,0.019941,18725.269945003674,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_015,4,False,ok,True,True,True,True,True,True,True,True,,,11375,1616,12991,5,0,0.019455,16236.983160997625,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_016,0,False,ok,False,True,False,True,True,True,True,True,RAT,RAT,18244,2284,20528,6,2,0.029664,28024.488398004905,none,,False,,,True,correct,True,correct,False,incorrect,True,correct,True,correct
1,none,C3,eval_016,1,False,ok,True,True,True,True,True,True,True,True,,,9261,1597,10858,6,0,0.017246,17004.168336992734,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_016,2,False,ok,True,True,True,True,True,True,True,True,,,11470,1586,13056,6,0,0.0194,14481.199747999199,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_016,3,False,ok,True,True,True,True,True,True,True,True,,,9267,1627,10894,6,0,0.017402,16284.836714999983,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_016,4,False,ok,False,True,False,True,True,True,True,True,RAT,RAT,14808,1992,16800,7,1,0.024768,26681.70084900339,none,,False,,,True,correct,True,correct,False,incorrect,True,correct,True,correct
1,none,C3,eval_017,0,False,ok,True,True,True,True,True,True,True,True,,,11453,1624,13077,6,0,0.019573,16417.7531000023,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_017,1,False,ok,True,True,True,True,True,True,True,True,,,9413,1740,11153,7,0,0.018113,15721.71211699606,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_017,2,False,ok,True,True,True,True,True,True,True,True,,,11292,1536,12828,5,0,0.018972,17220.96412400424,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_017,3,False,ok,True,True,True,True,True,True,True,True,,,11284,1496,12780,5,0,0.018764,17135.968492002576,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_017,4,False,ok,True,True,True,True,True,True,True,True,,,11526,1675,13201,7,0,0.019901,16355.52198899677,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_018,0,False,ok,True,True,True,True,True,True,True,True,,,11441,1563,13004,6,0,0.019256,15892.34711600875,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_018,1,False,ok,True,True,True,True,True,True,True,True,,,11439,1551,12990,6,0,0.019194,17430.899743994814,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_018,2,False,ok,True,True,True,True,True,True,True,True,,,11516,1666,13182,6,0,0.019846,18434.942553998553,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_018,3,False,ok,True,True,True,True,True,True,True,True,,,14408,1803,16211,8,0,0.023423,17985.771342006046,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_018,4,False,ok,True,True,True,True,True,True,True,True,,,11445,1583,13028,6,0,0.01936,21535.72323100525,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_019,0,False,ok,True,True,True,True,True,True,True,True,,,18999,1863,20862,10,0,0.028314,28144.310761999805,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_019,1,False,ok,True,True,True,True,True,True,True,True,,,9219,1631,10850,6,0,0.017374,15505.22709399229,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_019,2,False,ok,True,True,True,True,True,True,True,True,,,9229,1599,10828,6,0,0.017224,13947.8878910013,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_019,3,False,ok,True,True,True,True,True,True,True,True,,,11324,1550,12874,5,0,0.019074,15776.18674399855,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_019,4,False,ok,True,True,True,True,True,True,True,True,,,9059,1605,10664,4,0,0.017084,15500.397645999328,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_020,0,False,ok,True,True,True,True,True,True,True,True,,,9260,1619,10879,6,0,0.017355,14816.19513699843,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_020,1,False,ok,True,True,True,True,True,True,True,True,,,11587,1715,13302,6,0,0.020162,19637.812318003853,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_020,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11564,1697,13261,6,0,0.020049,20223.023327998817,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C3,eval_020,3,False,ok,True,True,True,True,True,True,True,True,,,11322,1551,12873,5,0,0.019077,16045.380106006633,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_020,4,False,ok,True,True,True,True,True,True,True,True,,,9260,1634,10894,6,0,0.01743,14748.327156994492,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_021,0,False,ok,True,True,True,True,True,True,True,True,,,9403,1685,11088,7,0,0.017828,14764.044622002984,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_021,1,False,ok,True,True,True,True,True,True,True,True,,,9498,1793,11291,8,0,0.018463,17699.173095999868,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_021,2,False,ok,True,True,True,True,True,True,True,True,,,9406,1730,11136,7,0,0.018056,20976.386894995812,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_021,3,False,ok,True,True,True,True,True,True,True,True,,,11425,1695,13120,6,0,0.0199,18633.881242989446,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_021,4,False,ok,True,True,True,True,True,True,True,True,,,9391,1689,11080,7,0,0.017836,14805.34943199018,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_022,0,False,ok,True,True,True,True,True,True,True,True,,,9497,1789,11286,8,0,0.018442,15761.377881994122,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_022,1,False,ok,True,True,True,True,True,True,True,True,,,11385,1655,13040,6,0,0.01966,16845.553998005926,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_022,2,False,ok,True,True,True,True,True,True,True,True,,,11404,1637,13041,6,0,0.019589,16997.811560999253,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_022,3,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,11281,1548,12829,5,0,0.019021,16223.445608993643,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C3,eval_022,4,False,ok,True,True,True,True,True,True,True,True,,,11482,1607,13089,6,0,0.019517,17638.505691997125,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_023,0,False,ok,True,True,True,True,True,True,True,True,,,11622,1771,13393,6,0,0.020477,19929.396741994424,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_023,1,False,ok,True,True,True,True,True,True,True,True,,,9041,1576,10617,4,0,0.016921,14573.819532000925,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_023,2,False,ok,True,True,True,True,True,True,True,True,,,11396,1659,13055,6,0,0.019691,16496.75724899862,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_023,3,False,ok,True,True,True,True,True,True,True,True,,,11409,1623,13032,6,0,0.019524,16355.63296599139,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_023,4,False,ok,True,True,True,True,True,True,True,True,,,11190,1554,12744,4,0,0.01896,17688.83337599982,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_024,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11519,1751,13270,6,0,0.020274,20158.469933012384,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C3,eval_024,1,False,ok,True,True,True,True,True,True,True,True,,,11450,1674,13124,6,0,0.01982,16038.415276998421,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_024,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11449,1639,13088,6,0,0.019644,16069.563302997267,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C3,eval_024,3,False,ok,True,True,True,True,True,True,True,True,,,11452,1696,13148,6,0,0.019932,17029.210660999524,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_024,4,False,ok,True,True,True,True,True,True,True,True,,,11463,1649,13112,6,0,0.019708,18109.291775006568,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_025,0,False,ok,True,True,True,True,True,True,True,True,,,11296,1581,12877,5,0,0.019201,15090.757723999559,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_025,1,False,ok,True,True,True,True,True,True,True,True,,,11481,1740,13221,6,0,0.020181,17781.77910699742,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_025,2,False,ok,True,True,True,True,True,True,True,True,,,11310,1552,12862,5,0,0.01907,25397.26473299379,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_025,3,False,ok,True,True,True,True,True,True,True,True,,,11537,1777,13314,6,0,0.020422,18293.832059003762,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_025,4,False,ok,True,True,True,True,True,True,True,True,,,11278,1674,12952,5,0,0.019648,28269.515225998475,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_026,0,False,ok,True,True,True,True,True,True,True,True,,,9235,1504,10739,6,0,0.016755,19266.348042991012,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_026,1,False,ok,True,True,True,True,True,True,True,True,,,9357,1582,10939,7,0,0.017267,14462.75144899846,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_026,2,False,ok,True,True,True,True,True,True,True,True,,,9357,1601,10958,7,0,0.017362,15018.233789000078,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_026,3,False,ok,True,True,True,True,True,True,True,True,,,9082,1464,10546,5,0,0.016402,13104.24942499958,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_026,4,False,ok,True,True,True,True,True,True,True,True,,,9361,1589,10950,7,0,0.017306,16066.624368002522,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_027,0,False,ok,True,True,True,True,True,True,True,True,,,9359,1586,10945,7,0,0.017289,14190.604140996584,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_027,1,False,ok,True,True,True,True,True,True,True,True,,,9358,1569,10927,7,0,0.017203,14365.571504007676,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_027,2,False,ok,True,True,True,True,True,True,True,True,,,9248,1416,10664,5,0,0.016328,14727.768438009662,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_027,3,False,ok,True,True,True,True,True,True,True,True,,,9100,1303,10403,4,0,0.015615,15585.70359699661,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_027,4,False,ok,True,True,True,True,True,True,True,True,,,9423,1546,10969,8,0,0.017153,21910.785132000456,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_028,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,20875,2159,23034,8,1,0.03167,22992.97761300113,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C3,eval_028,1,False,ok,True,True,True,True,True,True,True,True,,,11426,1608,13034,6,0,0.019466,17408.34218300006,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_028,2,False,ok,False,True,False,True,True,True,False,True,RAT,RAT,42993,3271,46264,12,5,0.059348,40315.83717399917,none,,False,,,True,correct,True,correct,False,incorrect,True,correct,False,incorrect
1,none,C3,eval_028,3,False,ok,True,True,True,True,True,True,True,True,,,11112,1442,12554,4,0,0.018322,15775.309716002084,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_028,4,False,ok,True,True,True,True,True,True,True,True,,,11166,1541,12707,4,0,0.018871,20515.530160992057,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_029,0,False,ok,True,True,True,True,True,True,True,True,,,11641,1751,13392,7,0,0.020396,17442.311406004592,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_029,1,False,ok,True,True,True,True,True,True,True,True,,,11195,1581,12776,4,0,0.0191,16228.053312996053,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C3,eval_029,2,False,ok,True,True,True,True,True,True,True,True,,,11326,1569,12895,5,0,0.019171,19347.176726994803,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
